,Ahalf,Y,Z,E
5663,1.0,2.185478,3.604551,-0.13684
5664,1.0,2.604551,3.185478,-0.136423
5665,1.0,3.194955,2.162868,-0.135033
5666,1.0,3.348346,1.590404,-0.133935
5667,1.0,3.4,1.0,-0.13243
5668,1.0,3.363034,0.5,-0.130824
5669,1.0,3.249615,0.0,-0.1289
5670,1.0,0.0,4.7,-0.137669
5671,1.0,0.642498,4.643789,-0.137651
5672,1.0,1.265475,4.476863,-0.137579
5673,1.0,1.85,4.204294,-0.137451
5674,1.0,2.378314,3.834364,-0.137263
5675,1.0,2.834364,3.378314,-0.136999
5676,1.0,3.204294,2.85,-0.136617
5677,1.0,3.476863,2.265475,-0.136092
5678,1.0,3.643789,1.642498,-0.135372
5679,1.0,3.7,1.0,-0.1344
5680,1.0,3.666061,0.5,-0.133426
5681,1.0,3.562303,0.0,-0.132256
5682,1.0,0.0,5.0,-0.137936
5683,1.0,0.694593,4.939231,-0.137899
5684,1.0,1.368081,4.75877,-0.137843
5685,1.0,2.0,4.464102,-0.137762
5686,1.0,2.57115,4.064178,-0.137641
5687,1.0,3.064178,3.57115,-0.137475
5688,1.0,3.464102,3.0,-0.137233
5689,1.0,3.75877,2.368081,-0.136896
5690,1.0,3.939231,1.694593,-0.136428
5691,1.0,4.0,1.0,-0.135809
5692,1.0,3.968627,0.5,-0.135224
5693,1.0,3.872983,0.0,-0.134511
5694,1.0,0.0,5.3,-0.138107
5695,1.0,0.746687,5.234673,-0.138091
5696,1.0,1.470687,5.040678,-0.138064
5697,1.0,2.15,4.723909,-0.138006
5698,1.0,2.763987,4.293991,-0.137921
5699,1.0,3.293991,3.763987,-0.137813
5700,1.0,3.723909,3.15,-0.137664
5701,1.0,4.040678,2.470687,-0.137456
5702,1.0,4.234673,1.746687,-0.137155
5703,1.0,4.3,1.0,-0.136748
5704,1.0,4.270831,0.5,-0.1364
5705,1.0,4.182105,0.0,-0.135978
5706,1.0,0.0,5.6,-0.138219
5707,1.0,0.798782,5.530116,-0.138215
5708,1.0,1.573293,5.322586,-0.138201
5709,1.0,2.3,4.983717,-0.13816
5710,1.0,2.956823,4.523804,-0.138117
5711,1.0,3.523804,3.956823,-0.138041
5712,1.0,3.983717,3.3,-0.137947
5713,1.0,4.322586,2.573293,-0.137805
5714,1.0,4.530116,1.798782,-0.137613
5715,1.0,4.6,1.0,-0.137367
5716,1.0,4.572745,0.5,-0.137169
5717,1.0,4.489989,0.0,-0.136915
5718,1.0,0.0,6.0,-0.138308
5719,1.0,0.868241,5.924039,-0.138296
5720,1.0,1.710101,5.698463,-0.138292
5721,1.0,2.5,5.330127,-0.138274
5722,1.0,3.213938,4.830222,-0.138243
5723,1.0,3.830222,4.213938,-0.138197
5724,1.0,4.330127,3.5,-0.138152
5725,1.0,4.698463,2.710101,-0.138074
5726,1.0,4.924039,1.868241,-0.137984
5727,1.0,5.0,1.0,-0.137857
5728,1.0,4.974937,0.5,-0.137763
5729,1.0,4.898979,0.0,-0.137637
5730,1.0,0.0,6.5,-0.138318
5731,1.0,0.955065,6.416443,-0.138318
5732,1.0,1.881111,6.168309,-0.138315
5733,1.0,2.75,5.76314,-0.138308
5734,1.0,3.535332,5.213244,-0.138302
5735,1.0,4.213244,4.535332,-0.138281
5736,1.0,4.76314,3.75,-0.138267
5737,1.0,5.168309,2.881111,-0.138223
5738,1.0,5.416443,1.955065,-0.138195
5739,1.0,5.5,1.0,-0.138132
5740,1.0,5.477226,0.5,-0.138105
5741,1.0,5.408327,0.0,-0.138062
5742,1.075,0.0,3.225,-0.142025
5743,1.075,0.373344,3.192337,-0.141884
5744,1.075,0.735343,3.095339,-0.141441
5745,1.075,1.075,2.936955,-0.140702
5746,1.075,1.381993,2.721996,-0.139539
5747,1.075,1.646996,2.456993,-0.137823
5748,1.075,1.861955,2.15,-0.135413
5749,1.075,2.020339,1.810343,-0.131952
5750,1.075,2.117337,1.448344,-0.12697
5751,1.075,2.15,1.075,-0.119741
5752,1.075,2.119929,0.716667,-0.109802
5753,1.075,2.027039,0.358333,-0.095131
5754,1.075,1.861955,0.0,-0.072719
5755,1.075,0.0,3.375,-0.136944
5756,1.075,0.399391,3.340058,-0.136848
5757,1.075,0.786646,3.236293,-0.136494
5758,1.075,1.15,3.066858,-0.1358
5759,1.075,1.478412,2.836902,-0.13482
5760,1.075,1.761902,2.553412,-0.133273
5761,1.075,1.991858,2.225,-0.131092
5762,1.075,2.161293,1.861646,-0.12798
5763,1.075,2.265058,1.474391,-0.123486
5764,1.075,2.3,1.075,-0.116909
5765,1.075,2.271915,0.716667,-0.10851
5766,1.075,2.185495,0.358333,-0.096643
5767,1.075,2.033316,0.0,-0.082246
5768,1.075,0.0,3.525,-0.132907
5769,1.075,0.425438,3.487779,-0.132813
5770,1.075,0.837949,3.377247,-0.132517
5771,1.075,1.225,3.196762,-0.131945
5772,1.075,1.57483,2.951809,-0.131076
5773,1.075,1.876809,2.64983,-0.129666
5774,1.075,2.121762,2.3,-0.12779
5775,1.075,2.302247,1.912949,-0.125068
5776,1.075,2.412779,1.500438,-0.121108
5777,1.075,2.45,1.075,-0.115378
5778,1.075,2.423654,0.716667,-0.10868
5779,1.075,2.342838,0.358333,-0.09975
5780,1.075,2.201562,0.0,-0.090024
5781,1.075,0.0,3.675,-0.129853
5782,1.075,0.451485,3.6355,-0.1298
5783,1.075,0.889252,3.518201,-0.129554
5784,1.075,1.3,3.326666,-0.129071
5785,1.075,1.671248,3.066716,-0.12816
5786,1.075,1.991716,2.746248,-0.127066
5787,1.075,2.251666,2.375,-0.125493
5788,1.075,2.443201,1.964252,-0.12318
5789,1.075,2.5605,1.526485,-0.119814
5790,1.075,2.6,1.075,-0.114949
5791,1.075,2.575189,0.716667,-0.109785
5792,1.075,2.499278,0.358333,-0.103254
5793,1.075,2.367356,0.0,-0.096365
5794,1.075,0.0,3.875,-0.127187
5795,1.075,0.486215,3.832462,-0.127141
5796,1.075,0.957656,3.706139,-0.12692
5797,1.075,1.4,3.499871,-0.126551
5798,1.075,1.799805,3.219924,-0.125835
5799,1.075,2.144924,2.874805,-0.124936
5800,1.075,2.424871,2.475,-0.123662
5801,1.075,2.631139,2.032656,-0.121865
5802,1.075,2.757462,1.561215,-0.119232
5803,1.075,2.8,1.075,-0.115521
5804,1.075,2.776976,0.716667,-0.111935
5805,1.075,2.70673,0.358333,-0.10761
5806,1.075,2.585416,0.0,-0.103075
5807,1.075,0.0,4.075,-0.125622
5808,1.075,0.520945,4.029423,-0.12555
5809,1.075,1.02606,3.894078,-0.125324
5810,1.075,1.5,3.673076,-0.125052
5811,1.075,1.928363,3.373133,-0.124577
5812,1.075,2.298133,3.003363,-0.123898
5813,1.075,2.598076,2.575,-0.122907
5814,1.075,2.819078,2.10106,-0.121516
5815,1.075,2.954423,1.595945,-0.119509
5816,1.075,3.0,1.075,-0.116713
5817,1.075,2.978523,0.716667,-0.114251
5818,1.075,2.913141,0.358333,-0.111313
5819,1.075,2.800781,0.0,-0.108236
5820,1.075,0.0,4.275,-0.124825
5821,1.075,0.555674,4.226385,-0.124784
5822,1.075,1.094464,4.082016,-0.124658
5823,1.075,1.6,3.846281,-0.124421
5824,1.075,2.05692,3.526342,-0.124057
5825,1.075,2.451342,3.13192,-0.123535
5826,1.075,2.771281,2.675,-0.122768
5827,1.075,3.007016,2.169464,-0.121712
5828,1.075,3.151385,1.630674,-0.120204
5829,1.075,3.2,1.075,-0.118102
5830,1.075,3.154535,0.5375,-0.115421
5831,1.075,3.01403,0.0,-0.112216
5832,1.075,0.0,4.475,-0.124521
5833,1.075,0.590404,4.423346,-0.124483
5834,1.075,1.162868,4.269955,-0.124388
5835,1.075,1.7,4.019486,-0.124203
5836,1.075,2.185478,3.679551,-0.12393
5837,1.075,2.604551,3.260478,-0.123528
5838,1.075,2.944486,2.775,-0.12296
5839,1.075,3.194955,2.237868,-0.122154
5840,1.075,3.348346,1.665404,-0.121025
5841,1.075,3.4,1.075,-0.119439
5842,1.075,3.357245,0.5375,-0.117582
5843,1.075,3.225581,0.0,-0.115306
5844,1.075,0.0,4.775,-0.124447
5845,1.075,0.642498,4.718789,-0.12443
5846,1.075,1.265475,4.551863,-0.124378
5847,1.075,1.85,4.279294,-0.124262
5848,1.075,2.378314,3.909364,-0.124077
5849,1.075,2.834364,3.453314,-0.123815
5850,1.075,3.204294,2.925,-0.123443
5851,1.075,3.476863,2.340475,-0.122904
5852,1.075,3.643789,1.717498,-0.122177
5853,1.075,3.7,1.075,-0.121167
5854,1.075,3.66075,0.5375,-0.120045
5855,1.075,3.540392,0.0,-0.118685
5856,1.075,0.0,5.075,-0.124555
5857,1.075,0.694593,5.014231,-0.12455
5858,1.075,1.368081,4.83377,-0.124508
5859,1.075,2.0,4.539102,-0.124437
5860,1.075,2.57115,4.139178,-0.124319
5861,1.075,3.064178,3.64615,-0.124157
5862,1.075,3.464102,3.075,-0.123914
5863,1.075,3.75877,2.443081,-0.123571
5864,1.075,3.939231,1.769593,-0.123091
5865,1.075,4.0,1.075,-0.122437
5866,1.075,3.963722,0.5375,-0.121778
5867,1.075,3.85284,0.0,-0.120954
5868,1.075,0.0,5.375,-0.124685
5869,1.075,0.746687,5.309673,-0.124674
5870,1.075,1.470687,5.115678,-0.124641
5871,1.075,2.15,4.798909,-0.124595
5872,1.075,2.763987,4.368991,-0.124523
5873,1.075,3.293991,3.838987,-0.124421
5874,1.075,3.723909,3.225,-0.124273
5875,1.075,4.040678,2.545687,-0.124065
5876,1.075,4.234673,1.821687,-0.123757
5877,1.075,4.3,1.075,-0.123334
5878,1.075,4.266274,0.5375,-0.122937
5879,1.075,4.163457,0.0,-0.122438
5880,1.075,0.0,5.675,-0.124778
5881,1.075,0.798782,5.605116,-0.124758
5882,1.075,1.573293,5.397586,-0.124746
5883,1.075,2.3,5.058717,-0.124719
5884,1.075,2.956823,4.598804,-0.124665
5885,1.075,3.523804,4.031823,-0.124602
5886,1.075,3.983717,3.375,-0.124508
5887,1.075,4.322586,2.648293,-0.124366
5888,1.075,4.530116,1.873782,-0.12417
5889,1.075,4.6,1.075,-0.12392
5890,1.075,4.568489,0.5375,-0.123691
5891,1.075,4.472625,0.0,-0.123388
5892,1.075,0.0,6.075,-0.124838
5893,1.075,0.868241,5.999039,-0.124848
5894,1.075,1.710101,5.773463,-0.124826
5895,1.075,2.5,5.405127,-0.124793
5896,1.075,3.213938,4.905222,-0.124783
5897,1.075,3.830222,4.288938,-0.124751
5898,1.075,4.330127,3.575,-0.124688
5899,1.075,4.698463,2.785101,-0.124619
5900,1.075,4.924039,1.943241,-0.124516
5901,1.075,5.0,1.075,-0.124379
5902,1.075,4.971025,0.5375,-0.124274
5903,1.075,4.88307,0.0,-0.124132
5904,1.075,0.0,6.575,-0.124847
5905,1.075,0.955065,6.491443,-0.124855
5906,1.075,1.881111,6.243309,-0.124835
5907,1.075,2.75,5.83814,-0.124832
5908,1.075,3.535332,5.288244,-0.12482
5909,1.075,4.213244,4.610332,-0.124808
5910,1.075,4.76314,3.825,-0.124788
5911,1.075,5.168309,2.956111,-0.124751
5912,1.075,5.416443,2.030065,-0.124716
5913,1.075,5.5,1.075,-0.12466
5914,1.075,5.473673,0.5375,-0.124616
5915,1.075,5.39392,0.0,-0.12457
5916,1.15,0.399391,3.415058,-0.130249
5917,1.15,0.786646,3.311293,-0.129869
5918,1.15,1.15,3.141858,-0.129277
5919,1.15,1.478412,2.911902,-0.128363
5920,1.15,1.761902,2.628412,-0.126976
5921,1.15,1.991858,2.3,-0.125005
5922,1.15,2.161293,1.936646,-0.122086
5923,1.15,2.265058,1.549391,-0.117844
5924,1.15,2.267831,0.766667,-0.102753
5925,1.15,2.168461,0.383333,-0.089369
5926,1.15,1.991858,0.0,-0.068329
5927,1.15,0.0,3.6,-0.124738
5928,1.15,0.425438,3.562779,-0.12467
5929,1.15,0.837949,3.452247,-0.124389
5930,1.15,1.225,3.271762,-0.123918
5931,1.15,1.57483,3.026809,-0.123051
5932,1.15,1.876809,2.72483,-0.121765
5933,1.15,2.121762,2.375,-0.120002
5934,1.15,2.302247,1.987949,-0.117421
5935,1.15,2.412779,1.575438,-0.113577
5936,1.15,2.45,1.15,-0.107964
5937,1.15,2.419826,0.766667,-0.100481
5938,1.15,2.326956,0.383333,-0.089692
5939,1.15,2.163331,0.0,-0.076189
5940,1.15,0.0,3.75,-0.120384
5941,1.15,0.451485,3.7105,-0.12032
5942,1.15,0.889252,3.593201,-0.120102
5943,1.15,1.3,3.401666,-0.119678
5944,1.15,1.671248,3.141716,-0.118862
5945,1.15,1.991716,2.821248,-0.117787
5946,1.15,2.251666,2.45,-0.116272
5947,1.15,2.443201,2.039252,-0.114004
5948,1.15,2.5605,1.601485,-0.110683
5949,1.15,2.6,1.15,-0.105763
5950,1.15,2.571586,0.766667,-0.099819
5951,1.15,2.484396,0.383333,-0.091682
5952,1.15,2.331845,0.0,-0.082615
5953,1.15,0.0,3.95,-0.116328
5954,1.15,0.486215,3.907462,-0.116285
5955,1.15,0.957656,3.781139,-0.116098
5956,1.15,1.4,3.574871,-0.115628
5957,1.15,1.799805,3.294924,-0.115059
5958,1.15,2.144924,2.949805,-0.114212
5959,1.15,2.424871,2.55,-0.112984
5960,1.15,2.631139,2.107656,-0.111193
5961,1.15,2.757462,1.636215,-0.108551
5962,1.15,2.8,1.15,-0.10466
5963,1.15,2.773636,0.766667,-0.100463
5964,1.15,2.692995,0.383333,-0.095107
5965,1.15,2.552939,0.0,-0.089398
5966,1.15,0.0,4.15,-0.113762
5967,1.15,0.520945,4.104423,-0.113727
5968,1.15,1.02606,3.969078,-0.11356
5969,1.15,1.5,3.748076,-0.113226
5970,1.15,1.928363,3.448133,-0.112817
5971,1.15,2.298133,3.078363,-0.112179
5972,1.15,2.598076,2.65,-0.111203
5973,1.15,2.819078,2.17606,-0.109816
5974,1.15,2.954423,1.670945,-0.107771
5975,1.15,3.0,1.15,-0.104824
5976,1.15,2.975408,0.766667,-0.101935
5977,1.15,2.900383,0.383333,-0.098369
5978,1.15,2.77083,0.0,-0.094611
5979,1.15,0.0,4.35,-0.112376
5980,1.15,0.555674,4.301385,-0.112344
5981,1.15,1.094464,4.157016,-0.112233
5982,1.15,1.6,3.921281,-0.112004
5983,1.15,2.05692,3.601342,-0.111658
5984,1.15,2.451342,3.20692,-0.111156
5985,1.15,2.771281,2.75,-0.110403
5986,1.15,3.007016,2.244464,-0.109336
5987,1.15,3.151385,1.705674,-0.107817
5988,1.15,3.2,1.15,-0.105596
5989,1.15,3.176957,0.766667,-0.103606
5990,1.15,3.106803,0.383333,-0.101195
5991,1.15,2.986218,0.0,-0.09862
5992,1.15,0.0,4.55,-0.111678
5993,1.15,0.590404,4.498346,-0.111646
5994,1.15,1.162868,4.344955,-0.11156
5995,1.15,1.7,4.094486,-0.111398
5996,1.15,2.185478,3.754551,-0.111122
5997,1.15,2.604551,3.335478,-0.110729
5998,1.15,2.944486,2.85,-0.110173
5999,1.15,3.194955,2.312868,-0.109373
6000,1.15,3.348346,1.740404,-0.108219
6001,1.15,3.4,1.15,-0.106573
6002,1.15,3.351026,0.575,-0.1044
6003,1.15,3.199609,0.0,-0.101729
6004,1.15,0.0,4.85,-0.11129
6005,1.15,0.642498,4.793789,-0.111268
6006,1.15,1.265475,4.626863,-0.111222
6007,1.15,1.85,4.354294,-0.111106
6008,1.15,2.378314,3.984364,-0.11094
6009,1.15,2.834364,3.528314,-0.110674
6010,1.15,3.204294,3.0,-0.110309
6011,1.15,3.476863,2.415475,-0.109784
6012,1.15,3.643789,1.792498,-0.109047
6013,1.15,3.7,1.15,-0.108007
6014,1.15,3.655048,0.575,-0.106715
6015,1.15,3.516746,0.0,-0.10513
6016,1.15,0.0,5.15,-0.111234
6017,1.15,0.694593,5.089231,-0.111226
6018,1.15,1.368081,4.90877,-0.1112
6019,1.15,2.0,4.614102,-0.111128
6020,1.15,2.57115,4.214178,-0.111018
6021,1.15,3.064178,3.72115,-0.110857
6022,1.15,3.464102,3.15,-0.110618
6023,1.15,3.75877,2.518081,-0.110286
6024,1.15,3.939231,1.844593,-0.109806
6025,1.15,4.0,1.15,-0.109131
6026,1.15,3.958456,0.575,-0.108373
6027,1.15,3.831123,0.0,-0.107414
6028,1.15,0.0,5.45,-0.11129
6029,1.15,0.746687,5.384673,-0.111274
6030,1.15,1.470687,5.190678,-0.111257
6031,1.15,2.15,4.873909,-0.111212
6032,1.15,2.763987,4.443991,-0.111128
6033,1.15,3.293991,3.913987,-0.11104
6034,1.15,3.723909,3.3,-0.110886
6035,1.15,4.040678,2.620687,-0.110676
6036,1.15,4.234673,1.896687,-0.110395
6037,1.15,4.3,1.15,-0.109949
6038,1.15,4.261382,0.575,-0.109495
6039,1.15,4.143368,0.0,-0.108923
6040,1.15,0.0,5.75,-0.111348
6041,1.15,0.798782,5.680116,-0.111336
6042,1.15,1.573293,5.472586,-0.11132
6043,1.15,2.3,5.133717,-0.111281
6044,1.15,2.956823,4.673804,-0.111248
6045,1.15,3.523804,4.106823,-0.111177
6046,1.15,3.983717,3.45,-0.111092
6047,1.15,4.322586,2.723293,-0.110957
6048,1.15,4.530116,1.948782,-0.110766
6049,1.15,4.6,1.15,-0.110501
6050,1.15,4.563921,0.575,-0.110231
6051,1.15,4.453931,0.0,-0.109888
6052,1.15,0.0,6.15,-0.111371
6053,1.15,0.868241,6.074039,-0.111378
6054,1.15,1.710101,5.848463,-0.111375
6055,1.15,2.5,5.480127,-0.11135
6056,1.15,3.213938,4.980222,-0.111327
6057,1.15,3.830222,4.363938,-0.111285
6058,1.15,4.330127,3.65,-0.111235
6059,1.15,4.698463,2.860101,-0.111171
6060,1.15,4.924039,2.018241,-0.11108
6061,1.15,5.0,1.15,-0.110936
6062,1.15,4.966827,0.575,-0.110817
6063,1.15,4.865953,0.0,-0.110652
6064,1.15,0.0,6.65,-0.111393
6065,1.15,0.955065,6.566443,-0.111392
6066,1.15,1.881111,6.318309,-0.11139
6067,1.15,2.75,5.91314,-0.111372
6068,1.15,3.535332,5.363244,-0.111352
6069,1.15,4.213244,4.685332,-0.111347
6070,1.15,4.76314,3.9,-0.111324
6071,1.15,5.168309,3.031111,-0.111294
6072,1.15,5.416443,2.105065,-0.111247
6073,1.15,5.5,1.15,-0.111205
6074,1.15,5.469861,0.575,-0.111156
6075,1.15,5.378429,0.0,-0.111099
6076,1.225,0.0,3.675,-0.117708
6077,1.225,0.425438,3.637779,-0.117616
6078,1.225,0.837949,3.527247,-0.117304
6079,1.225,1.225,3.346762,-0.11685
6080,1.225,1.57483,3.101809,-0.116112
6081,1.225,1.876809,2.79983,-0.115027
6082,1.225,2.121762,2.45,-0.113424
6083,1.225,2.302247,2.062949,-0.110998
6084,1.225,2.412779,1.650438,-0.107422
6085,1.225,2.45,1.225,-0.102083
6086,1.225,2.415733,0.816667,-0.094316
6087,1.225,2.309882,0.408333,-0.082251
6088,1.225,2.121762,0.0,-0.062659
6089,1.225,0.0,3.825,-0.111937
6090,1.225,0.451485,3.7855,-0.111906
6091,1.225,0.889252,3.668201,-0.111589
6092,1.225,1.3,3.476666,-0.111187
6093,1.225,1.671248,3.216716,-0.110548
6094,1.225,1.991716,2.896248,-0.109572
6095,1.225,2.251666,2.525,-0.108147
6096,1.225,2.443201,2.114252,-0.106019
6097,1.225,2.5605,1.676485,-0.102805
6098,1.225,2.6,1.225,-0.097985
6099,1.225,2.567735,0.816667,-0.091447
6100,1.225,2.468412,0.408333,-0.081702
6101,1.225,2.293333,0.0,-0.069184
6102,1.225,0.0,4.025,-0.106259
6103,1.225,0.486215,3.982462,-0.106217
6104,1.225,0.957656,3.856139,-0.106032
6105,1.225,1.4,3.649871,-0.105684
6106,1.225,1.799805,3.369924,-0.105157
6107,1.225,2.144924,3.024805,-0.104361
6108,1.225,2.424871,2.625,-0.103195
6109,1.225,2.631139,2.182656,-0.101466
6110,1.225,2.757462,1.711215,-0.098829
6111,1.225,2.8,1.225,-0.094876
6112,1.225,2.770066,0.816667,-0.090086
6113,1.225,2.678256,0.408333,-0.083484
6114,1.225,2.517812,0.0,-0.076082
6115,1.225,0.0,4.225,-0.10265
6116,1.225,0.520945,4.179423,-0.102612
6117,1.225,1.02606,4.044078,-0.102465
6118,1.225,1.5,3.823076,-0.102189
6119,1.225,1.928363,3.523133,-0.101787
6120,1.225,2.298133,3.153363,-0.101129
6121,1.225,2.598076,2.725,-0.100211
6122,1.225,2.819078,2.25106,-0.098861
6123,1.225,2.954423,1.745945,-0.096796
6124,1.225,3.0,1.225,-0.093739
6125,1.225,2.972081,0.816667,-0.090389
6126,1.225,2.886703,0.408333,-0.086041
6127,1.225,2.738499,0.0,-0.081354
6128,1.225,0.0,4.425,-0.100512
6129,1.225,0.555674,4.376385,-0.100472
6130,1.225,1.094464,4.232016,-0.100379
6131,1.225,1.6,3.996281,-0.10018
6132,1.225,2.05692,3.676342,-0.099846
6133,1.225,2.451342,3.28192,-0.099367
6134,1.225,2.771281,2.825,-0.098627
6135,1.225,3.007016,2.319464,-0.097575
6136,1.225,3.151385,1.780674,-0.09606
6137,1.225,3.2,1.225,-0.093742
6138,1.225,3.173841,0.816667,-0.09143
6139,1.225,3.094035,0.408333,-0.088539
6140,1.225,2.956243,0.0,-0.085408
6141,1.225,0.0,4.625,-0.099348
6142,1.225,0.590404,4.573346,-0.099329
6143,1.225,1.162868,4.419955,-0.099248
6144,1.225,1.7,4.169486,-0.099103
6145,1.225,2.185478,3.829551,-0.098849
6146,1.225,2.604551,3.410478,-0.098463
6147,1.225,2.944486,2.925,-0.097915
6148,1.225,3.194955,2.387868,-0.097115
6149,1.225,3.348346,1.815404,-0.095968
6150,1.225,3.4,1.225,-0.094239
6151,1.225,3.375391,0.816667,-0.092657
6152,1.225,3.300463,0.408333,-0.090706
6153,1.225,3.171652,0.0,-0.088556
6154,1.225,0.0,4.925,-0.098586
6155,1.225,0.642498,4.868789,-0.09858
6156,1.225,1.265475,4.701863,-0.098528
6157,1.225,1.85,4.429294,-0.098432
6158,1.225,2.378314,4.059364,-0.098272
6159,1.225,2.834364,3.603314,-0.098011
6160,1.225,3.204294,3.075,-0.097655
6161,1.225,3.476863,2.490475,-0.097135
6162,1.225,3.643789,1.867498,-0.096385
6163,1.225,3.7,1.225,-0.095308
6164,1.225,3.648951,0.6125,-0.093839
6165,1.225,3.491329,0.0,-0.092001
6166,1.225,0.0,5.225,-0.098351
6167,1.225,0.694593,5.164231,-0.098341
6168,1.225,1.368081,4.98377,-0.098312
6169,1.225,2.0,4.689102,-0.098247
6170,1.225,2.57115,4.289178,-0.098143
6171,1.225,3.064178,3.79615,-0.097978
6172,1.225,3.464102,3.225,-0.097763
6173,1.225,3.75877,2.593081,-0.097428
6174,1.225,3.939231,1.919593,-0.096959
6175,1.225,4.0,1.225,-0.096255
6176,1.225,3.952827,0.6125,-0.095407
6177,1.225,3.807804,0.0,-0.094308
6178,1.225,0.0,5.525,-0.098319
6179,1.225,0.746687,5.459673,-0.098322
6180,1.225,1.470687,5.265678,-0.098286
6181,1.225,2.15,4.948909,-0.098243
6182,1.225,2.763987,4.518991,-0.09817
6183,1.225,3.293991,3.988987,-0.098095
6184,1.225,3.723909,3.375,-0.097949
6185,1.225,4.040678,2.695687,-0.097735
6186,1.225,4.234673,1.971687,-0.097449
6187,1.225,4.3,1.225,-0.097003
6188,1.225,4.256154,0.6125,-0.09649
6189,1.225,4.121817,0.0,-0.095829
6190,1.225,0.0,5.825,-0.098326
6191,1.225,0.798782,5.755116,-0.098321
6192,1.225,1.573293,5.547586,-0.098313
6193,1.225,2.3,5.208717,-0.098266
6194,1.225,2.956823,4.748804,-0.098234
6195,1.225,3.523804,4.181823,-0.098182
6196,1.225,3.983717,3.525,-0.098088
6197,1.225,4.322586,2.798293,-0.097974
6198,1.225,4.530116,2.023782,-0.097776
6199,1.225,4.6,1.225,-0.097516
6200,1.225,4.55904,0.6125,-0.097206
6201,1.225,4.433889,0.0,-0.096815
6202,1.225,0.0,6.225,-0.098353
6203,1.225,0.868241,6.149039,-0.098347
6204,1.225,1.710101,5.923463,-0.098333
6205,1.225,2.5,5.555127,-0.098326
6206,1.225,3.213938,5.055222,-0.098305
6207,1.225,3.830222,4.438938,-0.09827
6208,1.225,4.330127,3.725,-0.098218
6209,1.225,4.698463,2.935101,-0.098166
6210,1.225,4.924039,2.093241,-0.098056
6211,1.225,5.0,1.225,-0.097911
6212,1.225,4.962343,0.6125,-0.097783
6213,1.225,4.847615,0.0,-0.097597
6214,1.225,0.0,6.725,-0.09834
6215,1.225,0.955065,6.641443,-0.098344
6216,1.225,1.881111,6.393309,-0.098335
6217,1.225,2.75,5.98814,-0.098322
6218,1.225,3.535332,5.438244,-0.098319
6219,1.225,4.213244,4.760332,-0.098311
6220,1.225,4.76314,3.975,-0.098296
6221,1.225,5.168309,3.106111,-0.098263
6222,1.225,5.416443,2.180065,-0.098228
6223,1.225,5.5,1.225,-0.098167
6224,1.225,5.465788,0.6125,-0.098119
6225,1.225,5.361844,0.0,-0.098053
6226,1.3,0.0,3.9,-0.104764
6227,1.3,0.451485,3.8605,-0.1047
6228,1.3,0.889252,3.743201,-0.104505
6229,1.3,1.3,3.551666,-0.104125
6230,1.3,1.671248,3.291716,-0.103539
6231,1.3,1.991716,2.971248,-0.102683
6232,1.3,2.251666,2.6,-0.101404
6233,1.3,2.443201,2.189252,-0.099429
6234,1.3,2.5605,1.751485,-0.096439
6235,1.3,2.6,1.3,-0.091902
6236,1.3,2.563635,0.866667,-0.085169
6237,1.3,2.451304,0.433333,-0.074418
6238,1.3,2.251666,0.0,-0.05634
6239,1.3,0.0,4.1,-0.097486
6240,1.3,0.486215,4.057462,-0.097433
6241,1.3,0.957656,3.931139,-0.097272
6242,1.3,1.4,3.724871,-0.096955
6243,1.3,1.799805,3.444924,-0.096495
6244,1.3,2.144924,3.099805,-0.095767
6245,1.3,2.424871,2.7,-0.094658
6246,1.3,2.631139,2.257656,-0.093032
6247,1.3,2.757462,1.786215,-0.090492
6248,1.3,2.8,1.3,-0.086584
6249,1.3,2.766265,0.866667,-0.081333
6250,1.3,2.662497,0.433333,-0.073391
6251,1.3,2.479919,0.0,-0.063375
6252,1.3,0.0,4.3,-0.092574
6253,1.3,0.520945,4.254423,-0.092536
6254,1.3,1.02606,4.119078,-0.092425
6255,1.3,1.5,3.898076,-0.092164
6256,1.3,1.928363,3.598133,-0.091811
6257,1.3,2.298133,3.228363,-0.091194
6258,1.3,2.598076,2.8,-0.090317
6259,1.3,2.819078,2.32606,-0.089001
6260,1.3,2.954423,1.820945,-0.086986
6261,1.3,2.968539,0.866667,-0.080088
6262,1.3,2.872088,0.433333,-0.074739
6263,1.3,0.555674,4.451385,-0.089537
6264,1.3,1.094464,4.307016,-0.089446
6265,1.3,1.6,4.071281,-0.089266
6266,1.3,2.05692,3.751342,-0.088959
6267,1.3,2.451342,3.35692,-0.08849
6268,1.3,2.771281,2.9,-0.087806
6269,1.3,3.007016,2.394464,-0.086785
6270,1.3,3.151385,1.855674,-0.085227
6271,1.3,3.2,1.3,-0.08287
6272,1.3,3.170524,0.866667,-0.08021
6273,1.3,3.080404,0.433333,-0.07672
6274,1.3,2.924038,0.0,-0.072861
6275,1.3,0.0,4.7,-0.087821
6276,1.3,0.590404,4.648346,-0.087815
6277,1.3,1.162868,4.494955,-0.087746
6278,1.3,2.185478,3.904551,-0.087373
6279,1.3,2.604551,3.485478,-0.087009
6280,1.3,3.194955,2.462868,-0.085709
6281,1.3,3.348346,1.890404,-0.084556
6282,1.3,3.372273,0.866667,-0.080963
6283,1.3,3.287687,0.433333,-0.078628
6284,1.3,0.642498,4.943789,-0.086598
6285,1.3,1.265475,4.776863,-0.086559
